
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,0.33,20.00,3800249,0.09154,0.01048,1048.93
0.00000,2.00,6.00,0.33,20.00,3800895,0.08550,0.00791,1033.49
0.77056,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
1.15544,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
1.41203,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
1.60447,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
1.75842,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
1.88672,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
1.99669,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.09291,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.17844,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.25541,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.32539,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.38954,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.44875,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.50373,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.55505,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.60316,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.64844,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.69121,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
2.73172,2.00,6.00,0.33,20.00,3797359,0.08629,0.00804,1011.34
