
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.00,20.00,3803443,0.10929,0.00877,892.81
0.00000,2.00,4.00,0.00,20.00,3799358,0.10713,0.00813,895.16
0.74892,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
1.12312,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
1.37258,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
1.55968,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
1.70935,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
1.83409,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
1.94100,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.03455,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.11770,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.19254,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.26057,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.32294,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.38051,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.43396,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.48386,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.53063,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.57465,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.61623,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
2.65562,2.00,4.00,0.00,20.00,3797474,0.10767,0.00809,880.91
