
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,32.00,20.00,3800554,0.06527,0.00550,1062.03
0.00000,2.00,4.00,32.00,20.00,3799841,0.06307,0.00465,1051.61
0.79298,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
1.18947,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
1.45379,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
1.65204,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
1.81063,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
1.94279,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.05607,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.15520,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.24330,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.32260,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.39469,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.46077,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.52177,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.57841,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.63127,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.68084,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.72748,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.77154,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
2.81327,2.00,4.00,32.00,20.00,3800374,0.06308,0.00462,1049.53
