
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,2.00,20.00,3798685,0.07094,0.00616,1041.48
0.00000,2.00,4.00,2.00,20.00,3800862,0.06863,0.00532,1032.72
0.78743,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
1.18113,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
1.44360,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
1.64045,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
1.79793,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
1.92916,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.04165,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.14008,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.22756,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.30630,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.37789,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.44350,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.50407,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.56032,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.61281,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.66202,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.70834,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.75208,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
2.79353,2.00,4.00,2.00,20.00,3801371,0.06865,0.00528,1029.02
