
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,128.00,20.00,3799055,0.06456,0.00469,1284.29
0.00000,2.00,1.00,128.00,20.00,3800355,0.06455,0.00470,1284.28
0.05212,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.07820,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.09558,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.10862,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.11905,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.12775,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.13520,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.14172,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.14751,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.15273,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.15747,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.16181,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.16583,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.16955,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.17303,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.17629,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.17936,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.18225,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
0.18500,2.00,1.00,128.00,20.00,3801120,0.06451,0.00468,1284.27
