
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1024.00,20.00,3801293,0.06430,0.00466,1286.02
0.00000,2.00,1.00,1024.00,20.00,3798554,0.06429,0.00467,1286.02
0.05237,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.07856,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.09602,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.10912,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.11959,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.12832,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.13581,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.14236,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.14818,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.15341,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.15817,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.16254,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.16657,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.17031,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.17380,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.17708,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.18016,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.18307,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
0.18582,2.00,1.00,1024.00,20.00,3799551,0.06429,0.00467,1286.02
