
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,21.33,20.00,3801363,0.07329,0.00833,1312.98
0.00000,2.00,6.00,21.33,20.00,3800603,0.06766,0.00572,1314.11
0.04900,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.07344,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.08973,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.10194,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.11172,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.11986,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.12684,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.13295,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.13838,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.14327,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.14771,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.15178,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.15554,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.15903,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.16229,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.16534,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.16822,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.17093,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
0.17350,2.00,6.00,21.33,20.00,3803991,0.06780,0.00569,1314.38
