
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,0.25,0.05,3801933,0.09178,0.00642,832.73
0.00000,2.00,1.00,0.25,0.05,3800506,0.09179,0.00643,832.96
0.00821,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.01230,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.01503,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.01708,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.01872,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02008,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02125,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02228,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02319,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02400,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02475,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02543,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02606,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02665,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02719,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02770,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02819,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02864,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
0.02907,2.00,1.00,0.25,0.05,3800977,0.09181,0.00644,832.68
