
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.00,0.05,3799162,0.13501,0.02038,1068.56
0.00000,2.00,9.00,0.00,0.05,3801168,0.12412,0.01386,1082.15
-0.02412,2.00,9.00,0.00,0.05,3802603,0.19630,0.08748,1221.85
-0.07227,2.00,9.00,0.00,0.05,3799015,0.38660,0.73297,1224.50
-0.16780,2.00,9.00,0.00,0.05,3802135,0.75727,3.89092,1226.73
-0.33212,2.00,9.00,0.00,0.05,3800633,1.40249,15.45468,1228.04
-0.59262,2.00,9.00,0.00,0.05,3798054,2.42818,49.24625,1228.20
-0.98065,2.00,9.00,0.00,0.05,3802020,3.95237,136.00487,1228.53
-1.53099,2.00,9.00,0.00,0.05,3800982,6.12008,331.77410,1228.39
-2.28350,2.00,9.00,0.00,0.05,3800820,9.08155,739.50258,1228.51
