
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1024.00,0.05,3801293,0.06430,0.00466,1031.79
0.00000,2.00,1.00,1024.00,0.05,3800258,0.06436,0.00468,1031.83
0.03564,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.05344,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.06531,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.07421,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.08132,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.08726,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.09234,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.09679,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.10075,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.10431,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.10754,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.11051,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.11325,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.11579,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.11816,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.12039,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.12248,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.12446,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
0.12633,2.00,1.00,1024.00,0.05,3801695,0.06440,0.00468,1031.94
