
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,85.33,0.05,3802350,0.07300,0.00831,1102.44
0.00000,2.00,6.00,85.33,0.05,3800625,0.06726,0.00563,1072.28
0.03274,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.04908,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.05998,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.06815,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.07469,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.08014,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.08481,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.08890,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.09253,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.09580,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.09878,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.10150,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.10401,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.10635,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.10853,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.11057,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.11250,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.11431,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
0.11603,2.00,6.00,85.33,0.05,3801748,0.06731,0.00561,1062.44
