
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,256.00,0.05,3798490,0.06492,0.00546,1063.54
0.00000,2.00,4.00,256.00,0.05,3799890,0.06268,0.00459,1052.92
0.03732,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.05600,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.06846,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.07780,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.08527,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.09150,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.09684,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.10151,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.10566,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.10939,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.11279,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.11590,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.11878,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.12145,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.12394,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.12627,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.12847,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.13055,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
0.13252,2.00,4.00,256.00,0.05,3801312,0.06263,0.00456,1050.93
