
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,32.00,0.05,3800554,0.06527,0.00550,1062.03
0.00000,2.00,4.00,32.00,0.05,3798395,0.06303,0.00464,1051.53
0.03697,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.05546,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.06778,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.07703,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.08443,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.09059,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.09587,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.10049,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.10460,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.10830,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.11166,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.11475,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.11759,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.12023,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.12270,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.12501,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.12718,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.12924,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
0.13118,2.00,4.00,32.00,0.05,3799236,0.06302,0.00460,1049.41
