
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.06,0.05,3798439,0.10238,0.00865,922.14
0.00000,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00009,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00013,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00016,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00019,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00020,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00022,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00023,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00024,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00025,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00026,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00027,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00028,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00028,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00029,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00029,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00030,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00031,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00031,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
-0.00032,2.00,4.00,0.06,0.05,3797056,0.10009,0.00795,923.23
