
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.44,0.05,3801159,0.10221,0.01750,1136.18
0.00000,2.00,9.00,0.44,0.05,3800989,0.09052,0.01027,1112.51
0.00948,2.00,9.00,0.44,0.05,3798809,0.09337,0.01132,1059.17
0.01279,2.00,9.00,0.44,0.05,3798515,0.09355,0.01145,1057.69
0.01494,2.00,9.00,0.44,0.05,3800202,0.09372,0.01155,1057.54
0.01651,2.00,9.00,0.44,0.05,3800202,0.09372,0.01155,1057.54
0.01776,2.00,9.00,0.44,0.05,3798888,0.09352,0.01148,1057.51
0.01884,2.00,9.00,0.44,0.05,3798777,0.09354,0.01148,1057.49
0.01977,2.00,9.00,0.44,0.05,3799703,0.09362,0.01151,1057.46
0.02056,2.00,9.00,0.44,0.05,3799703,0.09362,0.01151,1057.46
0.02127,2.00,9.00,0.44,0.05,3800598,0.09366,0.01154,1057.48
0.02191,2.00,9.00,0.44,0.05,3800436,0.09371,0.01155,1057.58
0.02248,2.00,9.00,0.44,0.05,3800436,0.09371,0.01155,1057.58
0.02300,2.00,9.00,0.44,0.05,3800436,0.09371,0.01155,1057.58
0.02349,2.00,9.00,0.44,0.05,3798312,0.09353,0.01152,1057.07
0.02395,2.00,9.00,0.44,0.05,3796792,0.09349,0.01147,1057.12
0.02438,2.00,9.00,0.44,0.05,3796792,0.09349,0.01147,1057.12
0.02479,2.00,9.00,0.44,0.05,3796792,0.09349,0.01147,1057.12
0.02517,2.00,9.00,0.44,0.05,3796792,0.09349,0.01147,1057.12
0.02553,2.00,9.00,0.44,0.05,3796792,0.09349,0.01147,1057.12
0.02588,2.00,9.00,0.44,0.05,3798637,0.09358,0.01151,1057.08
