
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.25,0.05,3800070,0.08985,0.00790,970.13
0.00000,2.00,4.00,0.25,0.05,3797505,0.08738,0.00710,967.47
0.01262,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.01880,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.02292,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.02601,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.02848,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03054,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03230,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03385,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03522,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03645,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03758,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03861,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.03956,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.04044,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.04126,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.04204,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.04276,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.04345,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
0.04410,2.00,4.00,0.25,0.05,3798358,0.08765,0.00706,958.72
