
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,21.33,0.05,3801363,0.07329,0.00833,1101.08
0.00000,2.00,6.00,21.33,0.05,3798659,0.06762,0.00569,1071.54
0.03238,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.04852,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.05929,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.06736,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.07382,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.07921,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.08382,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.08786,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.09144,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.09467,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.09761,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.10030,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.10278,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.10509,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.10724,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.10926,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.11116,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.11296,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
0.11466,2.00,6.00,21.33,0.05,3796956,0.06770,0.00569,1061.32
