
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,128.00,0.05,3799055,0.06456,0.00469,1030.09
0.00000,2.00,1.00,128.00,0.05,3798600,0.06456,0.00470,1030.04
0.03544,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.05317,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.06499,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.07385,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.08094,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.08685,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.09191,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.09634,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.10028,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.10383,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.10705,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.11000,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.11273,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.11526,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.11763,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.11984,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.12193,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.12390,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
0.12576,2.00,1.00,128.00,0.05,3796822,0.06455,0.00469,1029.98
