
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,113.78,0.05,3799575,0.08889,0.01538,1160.25
0.00000,2.00,9.00,113.78,0.05,3802670,0.07842,0.00845,1120.13
0.02158,2.00,9.00,113.78,0.05,3801646,0.08009,0.00915,1080.21
0.03153,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.03817,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.04315,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.04713,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.05045,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.05329,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.05578,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.05800,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.05999,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.06180,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.06346,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.06499,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.06641,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.06774,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.06898,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.07015,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.07126,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
0.07231,2.00,9.00,113.78,0.05,3801968,0.08009,0.00916,1080.24
