
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,0.00,0.05,3796758,0.09791,0.00649,784.86
0.00000,2.00,1.00,0.00,0.05,3802048,0.09787,0.00650,785.31
0.00213,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00316,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00385,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00436,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00477,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00512,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00541,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00567,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00590,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00610,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00629,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00646,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00662,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00676,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00690,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00703,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00715,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00727,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
0.00737,2.00,1.00,0.00,0.05,3800286,0.09794,0.00651,784.99
