
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.50,0.05,3798921,0.08208,0.00724,999.20
0.00000,2.00,4.00,0.50,0.05,3799882,0.07970,0.00647,994.48
0.02030,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.03033,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.03702,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.04203,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.04604,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.04939,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.05225,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.05476,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.05699,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.05899,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06082,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06249,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06403,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06546,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06680,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06805,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.06923,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.07035,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
0.07140,2.00,4.00,0.50,0.05,3801472,0.07994,0.00645,987.51
