
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,0.08,0.05,3799349,0.10679,0.01183,1005.18
0.00000,2.00,6.00,0.08,0.05,3799410,0.10077,0.00932,1000.12
-0.00077,2.00,6.00,0.08,0.05,3799516,0.10285,0.01072,1059.43
-0.00219,2.00,6.00,0.08,0.05,3800972,0.10287,0.01074,1059.68
-0.00315,2.00,6.00,0.08,0.05,3798495,0.11412,0.01414,1130.74
-0.00668,2.00,6.00,0.08,0.05,3800883,0.12453,0.02129,1159.99
-0.01159,2.00,6.00,0.08,0.05,3796989,0.15127,0.03800,1173.79
-0.02013,2.00,6.00,0.08,0.05,3802137,0.20752,0.10480,1184.91
-0.03549,2.00,6.00,0.08,0.05,3804485,0.32409,0.35011,1188.60
-0.06350,2.00,6.00,0.08,0.05,3796866,0.52474,1.13654,1189.98
-0.11070,2.00,6.00,0.08,0.05,3800336,0.86693,3.54597,1194.52
-0.18739,2.00,6.00,0.08,0.05,3800236,1.42379,10.41611,1198.31
-0.30773,2.00,6.00,0.08,0.05,3798823,2.30402,28.59817,1201.30
-0.49140,2.00,6.00,0.08,0.05,3802050,3.64915,73.96961,1203.11
-0.76441,2.00,6.00,0.08,0.05,3801713,5.65609,180.62100,1203.45
-1.16128,2.00,6.00,0.08,0.05,3802271,8.57173,419.32294,1203.61
