
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.01,0.05,3798349,0.13270,0.02068,1076.49
0.00000,2.00,9.00,0.01,0.05,3800463,0.12118,0.01378,1087.24
-0.02118,2.00,9.00,0.01,0.05,3799622,0.18476,0.07287,1226.23
-0.06356,2.00,9.00,0.01,0.05,3801691,0.34872,0.56481,1231.63
-0.14646,2.00,9.00,0.01,0.05,3802146,0.67629,3.04125,1234.68
-0.29053,2.00,9.00,0.01,0.05,3801835,1.24215,12.04042,1236.11
-0.51897,2.00,9.00,0.01,0.05,3799948,2.14552,38.47337,1236.54
-0.85989,2.00,9.00,0.01,0.05,3799399,3.49293,105.82721,1236.51
-1.34459,2.00,9.00,0.01,0.05,3799741,5.40662,260.09147,1236.59
-2.00792,2.00,9.00,0.01,0.05,3799831,8.03159,581.00748,1236.56
-2.88921,2.00,9.00,0.01,0.05,3800808,11.51352,1204.33773,1236.64
