
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,2.00,0.05,3797917,0.07606,0.00560,947.04
0.00000,2.00,1.00,2.00,0.05,3800358,0.07607,0.00560,947.39
0.02393,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.03591,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.04390,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.04989,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.05468,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.05868,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.06210,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.06509,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.06776,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.07015,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.07233,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.07433,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.07617,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.07788,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.07948,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.08098,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.08239,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.08372,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
0.08498,2.00,1.00,2.00,0.05,3799244,0.07604,0.00559,947.10
