
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,2.00,0.05,3798685,0.07094,0.00616,1041.48
0.00000,2.00,4.00,2.00,0.05,3800910,0.06863,0.00531,1032.79
0.03137,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.04702,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.05745,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.06527,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.07153,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.07675,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.08122,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.08513,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.08860,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.09173,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.09458,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.09719,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.09959,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.10183,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.10391,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.10587,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.10771,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.10945,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
0.11110,2.00,4.00,2.00,0.05,3800448,0.06871,0.00529,1029.00
