
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,0.12,0.05,3800803,0.09470,0.00649,811.56
0.00000,2.00,1.00,0.12,0.05,3800328,0.09472,0.00652,811.81
0.00528,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.00791,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.00966,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01098,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01203,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01291,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01366,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01431,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01490,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01543,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01590,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01634,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01675,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01712,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01747,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01780,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01811,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01840,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
0.01868,2.00,1.00,0.12,0.05,3800570,0.09474,0.00652,811.51
