
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,512.00,0.05,3799308,0.06433,0.00466,1031.55
0.00000,2.00,1.00,512.00,0.05,3798645,0.06442,0.00468,1031.65
0.03558,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.05339,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.06527,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.07418,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.08130,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.08724,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.09233,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.09679,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.10074,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.10431,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.10755,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.11052,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.11326,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.11580,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.11818,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.12040,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.12250,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.12448,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
0.12636,2.00,1.00,512.00,0.05,3796730,0.06437,0.00466,1031.52
