
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,4.00,0.05,3802658,0.07140,0.00526,980.91
0.00000,2.00,1.00,4.00,0.05,3800564,0.07137,0.00527,980.78
0.02863,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.04292,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.05245,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.05959,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.06531,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.07007,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.07415,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.07773,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.08090,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.08376,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.08636,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.08874,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.09094,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.09298,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.09488,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.09667,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.09835,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.09994,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
0.10144,2.00,1.00,4.00,0.05,3801969,0.07142,0.00528,980.85
