
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1.00,0.05,3798653,0.08174,0.00594,905.57
0.00000,2.00,1.00,1.00,0.05,3800997,0.08175,0.00597,905.85
0.01825,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.02737,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.03345,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.03801,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.04166,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.04470,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.04731,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.04959,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.05161,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.05344,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.05510,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.05662,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.05802,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.05932,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.06054,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.06168,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.06275,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.06377,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
0.06473,2.00,1.00,1.00,0.05,3799698,0.08176,0.00595,905.64
