
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.03,0.05,3802456,0.13028,0.02097,1083.75
0.00000,2.00,9.00,0.03,0.05,3801473,0.11821,0.01357,1090.57
-0.01821,2.00,9.00,0.03,0.05,3803826,0.17191,0.05898,1236.26
-0.05416,2.00,9.00,0.03,0.05,3801314,0.30901,0.41013,1238.42
-0.12383,2.00,9.00,0.03,0.05,3799673,0.58508,2.17728,1240.37
-0.24510,2.00,9.00,0.03,0.05,3801691,1.06445,8.58364,1242.44
-0.43799,2.00,9.00,0.03,0.05,3803795,1.82753,27.63966,1243.24
-0.72591,2.00,9.00,0.03,0.05,3803452,2.96736,76.04242,1243.26
-1.13553,2.00,9.00,0.03,0.05,3801963,4.59359,187.18339,1243.16
-1.69723,2.00,9.00,0.03,0.05,3801920,6.81741,418.22992,1243.20
-2.44361,2.00,9.00,0.03,0.05,3802589,9.77611,865.58616,1243.29
