
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,170.67,0.05,3799448,0.07277,0.00819,1102.29
0.00000,2.00,6.00,170.67,0.05,3798077,0.06722,0.00562,1072.35
0.03278,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.04912,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.06001,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.06818,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.07471,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.08016,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.08483,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.08891,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.09254,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.09581,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.09878,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.10151,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.10402,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.10635,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.10853,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.11057,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.11250,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.11431,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
0.11603,2.00,6.00,170.67,0.05,3797403,0.06732,0.00564,1062.47
