
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.22,0.05,3798441,0.10969,0.01847,1121.92
0.00000,2.00,9.00,0.22,0.05,3799539,0.09796,0.01133,1107.60
0.00204,2.00,9.00,0.22,0.05,3801546,0.09875,0.01140,1072.63
0.00267,2.00,9.00,0.22,0.05,3801546,0.09875,0.01140,1072.63
0.00308,2.00,9.00,0.22,0.05,3799024,0.09872,0.01136,1072.07
0.00340,2.00,9.00,0.22,0.05,3796736,0.09872,0.01136,1072.17
0.00366,2.00,9.00,0.22,0.05,3798941,0.09911,0.01146,1069.43
0.00381,2.00,9.00,0.22,0.05,3798439,0.09966,0.01171,1056.13
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00386,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00387,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00387,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00387,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00387,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
0.00387,2.00,9.00,0.22,0.05,3798614,0.09999,0.01185,1055.85
