
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,1.00,1.00,3798801,0.54952,0.84750,1080.95
0.00000,2.00,4.00,1.00,1.00,3799204,0.36447,0.38763,1250.21
0.49159,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
0.64144,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
0.74135,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
0.81628,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
0.87622,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
0.92617,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
0.96899,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.00646,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.03976,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.06973,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.09698,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.12195,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.14501,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.16642,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.18640,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.20513,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.22276,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.23941,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
1.25518,2.00,4.00,1.00,1.00,3800057,0.55634,0.86197,1068.85
