
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1024.00,1.00,3799074,0.06560,0.00745,1031.82
0.00000,2.00,1.00,1024.00,1.00,3798749,0.06496,0.00584,1032.04
0.79110,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.12582,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.34897,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.51633,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.65022,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.76179,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.85743,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
1.94111,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.01549,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.08243,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.14329,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.19908,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.25057,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.29839,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.34302,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.38486,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.42424,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.46143,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
2.49667,2.00,1.00,1024.00,1.00,3800222,0.18661,0.05250,878.58
