
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,0.17,20.00,3798984,0.09957,0.01119,1025.97
0.00000,2.00,6.00,0.17,20.00,3797721,0.09361,0.00872,1016.09
0.76244,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
1.14307,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
1.39683,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
1.58714,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
1.73939,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
1.86627,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
1.97502,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.07018,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.15476,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.23089,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.30010,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.36353,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.42209,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.47647,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.52722,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.57480,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.61958,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.66187,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
2.70194,2.00,6.00,0.17,20.00,3801203,0.09479,0.00896,989.10
