
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.22,20.00,3798441,0.10969,0.01847,1290.70
0.00000,2.00,9.00,0.22,20.00,3796735,0.09775,0.01128,1293.78
0.01892,2.00,9.00,0.22,20.00,3799582,0.10156,0.01277,1296.62
0.02648,2.00,9.00,0.22,20.00,3797264,0.10143,0.01272,1296.43
0.03156,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.03536,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.03840,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.04093,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.04310,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.04500,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.04669,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.04821,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.04959,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05086,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05202,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05311,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05412,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05507,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05597,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05681,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
0.05761,2.00,9.00,0.22,20.00,3798409,0.10147,0.01280,1296.63
