
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,2.00,1.00,3799539,0.40280,0.64369,1075.85
0.00000,2.00,4.00,2.00,1.00,3798644,0.25105,0.24228,1209.93
0.60501,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
0.83122,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
0.98203,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.09514,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.18563,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.26103,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.32567,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.38222,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.43249,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.47774,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.51887,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.55657,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.59137,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.62369,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.65385,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.68213,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.70874,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.73387,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
1.75769,2.00,4.00,2.00,1.00,3799924,0.40362,0.65177,1063.26
