
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,170.67,1.00,3800131,0.07872,0.02175,1102.51
0.00000,2.00,6.00,170.67,1.00,3796843,0.06945,0.00867,1076.46
0.78660,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
1.17772,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
1.43846,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
1.63402,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
1.79046,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
1.92083,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.03258,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.13036,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.21727,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.29549,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.36660,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.43179,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.49196,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.54783,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.59998,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.64887,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.69488,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.73834,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
2.77951,2.00,6.00,170.67,1.00,3797058,0.07383,0.01997,1063.03
