
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,128.00,1.00,3799872,0.07454,0.02562,1285.13
0.00000,2.00,1.00,128.00,1.00,3795288,0.06972,0.01416,1285.03
0.78634,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.12118,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.34440,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.51182,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.64576,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.75737,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.85304,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
1.93675,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.01116,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.07812,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.13900,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.19481,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.24632,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.29416,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.33880,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.38066,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.42005,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.45726,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
2.49250,2.00,1.00,128.00,1.00,3797862,0.18638,0.05251,1000.00
