
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,85.33,20.00,3802350,0.07300,0.00831,1102.44
0.00000,2.00,6.00,85.33,20.00,3801790,0.06741,0.00567,1072.53
0.78864,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
1.18295,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
1.44582,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
1.64297,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
1.80069,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
1.93212,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.04478,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.14336,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.23098,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.30984,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.38153,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.44725,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.50791,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.56424,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.61681,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.66610,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.71249,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.75630,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
2.79781,2.00,6.00,85.33,20.00,3801387,0.06745,0.00566,1062.74
