
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,8.00,1.00,3799785,0.19772,0.25976,1017.07
0.00000,2.00,1.00,8.00,1.00,3796821,0.13790,0.11057,1010.92
0.71815,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.05296,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.27617,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.44358,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.57750,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.68910,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.78476,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.86847,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
1.94287,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.00983,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.07071,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.12651,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.17802,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.22585,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.27049,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.31234,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.35173,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.38893,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
2.42418,2.00,1.00,8.00,1.00,3797351,0.18643,0.05241,878.49
