
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.25,1.00,3801422,0.79222,1.08885,1090.01
0.00000,2.00,4.00,0.25,1.00,3800345,0.60453,0.63480,1279.61
0.25153,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.27933,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.29787,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.31177,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.32289,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.33216,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.34010,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.34705,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.35323,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.35879,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.36385,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.36848,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.37276,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.37673,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.38044,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.38392,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.38719,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.39028,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
0.39320,2.00,4.00,0.25,1.00,3799673,0.80045,1.10421,1077.78
