
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,56.89,1.00,3800958,0.10525,0.05676,1161.88
0.00000,2.00,9.00,56.89,1.00,3799890,0.08589,0.02035,1131.47
0.77017,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
1.14913,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
1.40176,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
1.59124,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
1.74282,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
1.86914,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
1.97742,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.07215,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.15637,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.23216,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.30106,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.36422,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.42252,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.47666,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.52718,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.57455,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.61914,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.66124,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
2.70113,2.00,9.00,56.89,1.00,3798152,0.09814,0.05377,1081.24
