
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,128.00,1.00,3799872,0.07454,0.02562,1030.92
0.00000,2.00,1.00,128.00,1.00,3796727,0.06972,0.01435,1031.90
0.78633,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.12084,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.34385,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.51110,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.64490,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.75641,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.85198,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
1.93561,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.00994,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.07684,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.13766,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.19341,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.24488,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.29266,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.33726,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.37908,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.41843,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.45560,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
2.49081,2.00,1.00,128.00,1.00,3797797,0.18704,0.05304,878.69
