
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,256.00,20.00,3798490,0.06492,0.00546,1063.54
0.00000,2.00,4.00,256.00,20.00,3799032,0.06271,0.00461,1052.87
0.79334,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
1.19008,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
1.45456,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
1.65293,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
1.81162,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
1.94387,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.05722,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.15640,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.24456,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.32391,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.39604,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.46217,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.52320,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.57988,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.63278,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.68237,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.72904,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.77312,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
2.81488,2.00,4.00,256.00,20.00,3793229,0.06259,0.00455,1050.66
