
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.00,1.00,3798357,0.93703,1.18815,1094.80
0.00000,2.00,4.00,0.00,1.00,3798742,0.75422,0.75853,1281.52
0.10184,2.00,4.00,0.00,1.00,3801396,0.95008,1.18999,1082.93
0.05482,2.00,4.00,0.00,1.00,3801591,0.94608,1.17539,1084.23
0.02482,2.00,4.00,0.00,1.00,3798791,0.70797,0.86380,1199.18
0.06184,2.00,4.00,0.00,1.00,3799123,0.94994,1.19044,1083.40
0.04306,2.00,4.00,0.00,1.00,3800252,0.92992,1.14232,1090.86
0.03075,2.00,4.00,0.00,1.00,3799784,0.79216,0.99281,1161.25
0.03988,2.00,4.00,0.00,1.00,3797051,0.92043,1.12178,1094.97
0.03183,2.00,4.00,0.00,1.00,3799344,0.79362,0.99375,1159.40
0.03877,2.00,4.00,0.00,1.00,3799222,0.91413,1.11409,1098.01
0.03296,2.00,4.00,0.00,1.00,3800105,0.79974,1.00117,1155.82
0.03808,2.00,4.00,0.00,1.00,3799988,0.91589,1.12005,1098.15
0.03309,2.00,4.00,0.00,1.00,3799546,0.79855,0.99669,1155.49
0.03752,2.00,4.00,0.00,1.00,3799466,0.90595,1.10002,1101.60
0.03395,2.00,4.00,0.00,1.00,3798404,0.88806,1.07175,1111.50
0.03182,2.00,4.00,0.00,1.00,3799344,0.79362,0.99375,1159.40
0.03572,2.00,4.00,0.00,1.00,3799143,0.89783,1.08777,1106.29
0.03326,2.00,4.00,0.00,1.00,3799918,0.80201,1.00831,1154.47
0.03627,2.00,4.00,0.00,1.00,3800378,0.90610,1.10096,1101.77
0.03363,2.00,4.00,0.00,1.00,3798404,0.88806,1.07175,1111.50
