
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,0.67,1.00,3801001,0.63533,1.01119,1341.96
0.00000,2.00,6.00,0.67,1.00,3800537,0.50190,0.61519,1329.76
0.35416,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.45407,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.52069,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.57064,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.61061,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.64392,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.67247,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.69744,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.71965,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.73963,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.75780,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.77445,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.78982,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.80410,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.81742,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.82991,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.84167,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.85277,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
0.86328,2.00,6.00,0.67,1.00,3797759,0.65622,1.06465,1343.65
