
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,0.00,1.00,3799287,0.73024,0.91364,956.31
0.00000,2.00,1.00,0.00,1.00,3800133,0.18907,0.06291,883.10
0.66699,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.00184,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.22507,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.39249,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.52643,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.63804,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.73371,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.81743,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.89184,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
1.95880,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.01969,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.07549,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.12701,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.17484,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.21949,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.26135,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.30074,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.33794,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
2.37319,2.00,1.00,0.00,1.00,3799648,0.18636,0.05252,878.49
