
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.44,20.00,3801159,0.10221,0.01750,1136.18
0.00000,2.00,9.00,0.44,20.00,3800268,0.09061,0.01032,1112.58
0.76545,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
1.14654,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
1.40061,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
1.59115,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
1.74359,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
1.87062,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
1.97951,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.07478,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.15947,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.23569,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.30498,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.36849,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.42712,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.48156,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.53238,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.58001,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.62485,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.66719,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
2.70731,2.00,9.00,0.44,20.00,3803034,0.09387,0.01164,1057.38
