
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,113.78,20.00,3799575,0.08889,0.01538,1330.04
0.00000,2.00,9.00,113.78,20.00,3800356,0.07832,0.00843,1331.53
0.03835,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.05665,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.06886,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.07801,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.08534,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.09144,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.09667,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.10125,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.10531,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.10898,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.11230,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.11536,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.11817,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.12079,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.12323,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.12552,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.12767,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.12971,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
0.13163,2.00,9.00,113.78,20.00,3798946,0.08005,0.00917,1332.49
