
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.11,20.00,3799943,0.11799,0.01955,1106.39
0.00000,2.00,9.00,0.11,20.00,3803637,0.10606,0.01233,1101.88
0.75000,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
1.12299,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
1.37165,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
1.55815,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
1.70735,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
1.83168,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
1.93825,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.03149,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.11438,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.18898,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.25680,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.31896,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.37634,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.42963,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.47936,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.52599,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.56987,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.61131,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
2.65057,2.00,9.00,0.11,20.00,3799362,0.11007,0.01396,1029.26
