
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,2.00,1.00,3800693,0.39707,0.57112,994.38
0.00000,2.00,1.00,2.00,1.00,3797789,0.19330,0.12838,939.55
0.66276,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
0.99737,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.22045,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.38776,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.52161,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.63314,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.72875,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.81240,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.88676,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
1.95369,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.01453,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.07029,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.12177,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.16958,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.21419,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.25602,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.29539,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.33257,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
2.36779,2.00,1.00,2.00,1.00,3800885,0.18682,0.05285,878.73
