
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,170.67,20.00,3799448,0.07277,0.00819,1314.20
0.00000,2.00,6.00,170.67,20.00,3798312,0.06729,0.00565,1315.27
0.04938,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.07402,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.09045,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.10277,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.11262,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.12084,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.12788,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.13404,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.13951,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.14444,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.14892,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.15303,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.15682,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.16034,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.16362,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.16670,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.16960,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.17234,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
0.17494,2.00,6.00,170.67,20.00,3798623,0.06739,0.00564,1315.48
