
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,0.22,1.00,3799383,0.83617,1.35216,1198.61
0.00000,2.00,9.00,0.22,1.00,3799130,0.72237,0.94498,1359.89
0.13369,2.00,9.00,0.22,1.00,3798697,0.85967,1.40141,1118.82
0.13188,2.00,9.00,0.22,1.00,3801136,0.86140,1.39654,1119.16
0.13010,2.00,9.00,0.22,1.00,3799357,0.86332,1.40890,1119.05
0.12828,2.00,9.00,0.22,1.00,3798282,0.86198,1.40526,1119.29
0.12710,2.00,9.00,0.22,1.00,3798530,0.85421,1.37114,1119.43
0.12740,2.00,9.00,0.22,1.00,3798206,0.86478,1.41535,1119.70
0.12616,2.00,9.00,0.22,1.00,3799025,0.85944,1.39299,1119.62
0.12573,2.00,9.00,0.22,1.00,3800876,0.86095,1.39198,1119.53
0.12519,2.00,9.00,0.22,1.00,3800780,0.85681,1.38336,1119.71
0.12511,2.00,9.00,0.22,1.00,3800467,0.86590,1.41268,1119.78
0.12422,2.00,9.00,0.22,1.00,3798744,0.86282,1.40261,1119.64
0.12365,2.00,9.00,0.22,1.00,3798759,0.85583,1.38672,1119.74
0.12367,2.00,9.00,0.22,1.00,3798759,0.85583,1.38672,1119.74
0.12369,2.00,9.00,0.22,1.00,3798759,0.85583,1.38672,1119.74
0.12370,2.00,9.00,0.22,1.00,3802326,0.86446,1.41739,1119.77
0.12318,2.00,9.00,0.22,1.00,3800318,0.85777,1.38993,1119.99
0.12308,2.00,9.00,0.22,1.00,3801285,0.86121,1.40064,1120.10
0.12279,2.00,9.00,0.22,1.00,3801426,0.86354,1.40075,1120.10
0.12240,2.00,9.00,0.22,1.00,3799572,0.85905,1.39401,1119.88
