
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,9.00,113.78,20.00,3799575,0.08889,0.01538,1160.25
0.00000,2.00,9.00,113.78,20.00,3799177,0.07831,0.00840,1119.92
0.77775,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
1.16575,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
1.42441,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
1.61841,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
1.77361,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
1.90294,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.01380,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.11080,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.19702,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.27462,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.34517,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.40983,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.46953,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.52495,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.57669,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.62519,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.67083,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.71394,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
2.75479,2.00,9.00,113.78,20.00,3797835,0.08006,0.00913,1080.11
