
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,0.67,20.00,3798141,0.08464,0.00980,1069.04
0.00000,2.00,6.00,0.67,20.00,3801604,0.07859,0.00712,1048.69
0.77746,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
1.16590,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
1.42486,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
1.61908,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
1.77445,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
1.90393,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.01491,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.11202,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.19834,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.27603,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.34665,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.41139,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.47115,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.52664,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.57844,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.62699,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.67269,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.71585,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
2.75674,2.00,6.00,0.67,20.00,3800726,0.07918,0.00721,1030.39
