
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.00,1.00,3798357,0.93703,1.18815,1334.72
0.00000,2.00,4.00,0.00,1.00,3799326,0.75356,0.75649,1284.43
0.10250,2.00,4.00,0.00,1.00,3798821,0.94860,1.19052,1335.89
0.05622,2.00,4.00,0.00,1.00,3801003,0.94607,1.17687,1336.03
0.02622,2.00,4.00,0.00,1.00,3799911,0.74868,0.92632,1295.14
0.05306,2.00,4.00,0.00,1.00,3801779,0.94393,1.17662,1335.94
0.03549,2.00,4.00,0.00,1.00,3799725,0.89992,1.10082,1335.49
0.02817,2.00,4.00,0.00,1.00,3799731,0.76829,0.95361,1298.74
0.04071,2.00,4.00,0.00,1.00,3796366,0.92573,1.13296,1335.61
0.03200,2.00,4.00,0.00,1.00,3799134,0.79862,0.99909,1294.91
0.03839,2.00,4.00,0.00,1.00,3800023,0.91516,1.11594,1335.73
0.03247,2.00,4.00,0.00,1.00,3799134,0.79862,0.99909,1294.91
0.03770,2.00,4.00,0.00,1.00,3801054,0.90939,1.11393,1335.60
0.03325,2.00,4.00,0.00,1.00,3799963,0.80232,1.01040,1294.76
0.03739,2.00,4.00,0.00,1.00,3799336,0.90814,1.11485,1335.47
0.03366,2.00,4.00,0.00,1.00,3799112,0.88635,1.06863,1335.17
0.03164,2.00,4.00,0.00,1.00,3799700,0.79017,0.98532,1295.82
0.03576,2.00,4.00,0.00,1.00,3799701,0.90061,1.09860,1335.55
0.03314,2.00,4.00,0.00,1.00,3800310,0.79930,1.00417,1294.87
0.03629,2.00,4.00,0.00,1.00,3801332,0.90980,1.11430,1335.56
0.03347,2.00,4.00,0.00,1.00,3799112,0.88635,1.06863,1335.17
