
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,32.00,1.00,3798432,0.09699,0.07507,1064.77
0.00000,2.00,4.00,32.00,1.00,3801497,0.07413,0.01974,1069.19
0.78192,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
1.16195,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
1.41530,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
1.60531,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
1.75732,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
1.88400,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
1.99258,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.08758,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.17203,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.24804,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.31713,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.38047,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.43894,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.49323,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.54390,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.59140,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.63611,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.67833,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
2.71834,2.00,4.00,32.00,1.00,3800650,0.09600,0.07818,1052.08
