
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1.00,20.00,3798653,0.08174,0.00594,905.57
0.00000,2.00,1.00,1.00,20.00,3802083,0.08171,0.00595,906.05
0.77435,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
1.16148,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
1.41958,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
1.61314,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
1.76800,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
1.89705,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.00766,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.10444,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.19047,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.26790,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.33829,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.40281,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.46237,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.51768,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.56929,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.61769,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.66323,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.70625,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
2.74700,2.00,1.00,1.00,20.00,3800227,0.08178,0.00596,905.78
