
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,1024.00,1.00,3799074,0.06560,0.00745,1286.13
0.00000,2.00,1.00,1024.00,1.00,3800132,0.06496,0.00583,1286.11
0.79110,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.12627,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.34971,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.51730,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.65136,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.76309,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.85885,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
1.94264,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.01712,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.08416,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.14510,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.20096,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.25252,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.30041,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.34509,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.38699,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.42642,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.46366,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
2.49894,2.00,1.00,1024.00,1.00,3800844,0.18572,0.05191,1000.00
