
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,6.00,85.33,20.00,3802350,0.07300,0.00831,1314.05
0.00000,2.00,6.00,85.33,20.00,3799518,0.06737,0.00565,1315.13
0.04930,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.07393,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.09036,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.10267,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.11253,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.12074,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.12777,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.13393,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.13941,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.14433,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.14881,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.15292,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.15671,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.16023,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.16351,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.16659,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.16949,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.17222,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
0.17482,2.00,6.00,85.33,20.00,3800096,0.06740,0.00564,1315.34
