
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,4.00,0.50,20.00,3798921,0.08208,0.00724,999.20
0.00000,2.00,4.00,0.50,20.00,3800157,0.07967,0.00645,994.47
0.77639,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
1.16449,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
1.42322,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
1.61727,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
1.77251,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
1.90188,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.01277,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.10979,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.19604,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.27366,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.34422,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.40891,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.46861,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.52406,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.57580,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.62432,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.66998,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.71310,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
2.75395,2.00,4.00,0.50,20.00,3802053,0.07985,0.00643,987.57
