
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.01000,2.00,9.00,14.22,0.05,3800115,0.08929,0.01528,1158.97
0.01000,2.00,9.00,14.22,0.05,3800458,0.08047,0.00912,1080.56
