
beta,macro_arrival,small_arrival,avg_idle_time,avg_setup_time,num_of_jobs,avg_resp_time,var_resp_time,avg_power
0.00000,2.00,1.00,8.00,1.00,3799785,0.19772,0.25976,1017.07
0.00000,2.00,1.00,8.00,1.00,3801399,0.13766,0.11020,1011.29
0.46234,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
0.66908,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
0.80691,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
0.91028,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
0.99297,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.06188,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.12095,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.17264,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.21858,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.25993,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.29751,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.33197,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.36378,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.39331,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.42088,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.44672,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.47104,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.49401,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
1.51577,2.00,1.00,8.00,1.00,3802299,0.18652,0.05224,878.78
